mine_id,subunit_cd,calendar_yr,annual_hrs,annual_coal_prod,avg_annual_empl,load_dt
0404930,03,2017,32568,0,14,2018-01-31 01:03:40.469245 -05:00
0404937,99,2017,32,0,1,2018-01-31 01:03:40.771145 -05:00
0404937,03,2017,7379,0,4,2018-01-31 01:03:39.327035 -05:00
0404949,99,2017,6431,0,5,2018-01-31 01:03:41.381319 -05:00
0404949,03,2017,31473,0,20,2018-01-31 01:03:37.249074 -05:00
0404950,99,2017,24726,0,11,2018-01-31 01:03:41.286148 -05:00
0404950,06,2017,55570,0,22,2018-01-31 01:03:40.126625 -05:00
0404981,03,2017,4383,0,2,2018-01-31 01:03:41.165492 -05:00
0404981,99,2017,1801,0,1,2018-01-31 01:03:37.757352 -05:00
0404992,03,2017,926,0,2,2018-01-31 01:03:36.352225 -05:00
0405003,30,2017,950,0,2,2018-01-31 01:03:41.236616 -05:00
0405003,99,2017,902,0,5,2018-01-31 01:03:37.538175 -05:00
0405007,03,2017,1488,0,2,2018-01-31 01:03:40.848767 -05:00
0405007,99,2017,611,0,1,2018-01-31 01:03:38.191580 -05:00
0405015,03,2017,1600,0,1,2018-01-31 01:03:39.327956 -05:00
0405017,03,2017,3324,0,9,2018-01-31 01:03:40.821360 -05:00
0405017,99,2017,1677,0,2,2018-01-31 01:03:38.387928 -05:00
0405038,99,2017,3568,0,2,2018-01-31 01:03:41.172402 -05:00
0405038,02,2017,3845,0,2,2018-01-31 01:03:39.251812 -05:00
0405040,03,2017,398,0,6,2018-01-31 01:03:40.842891 -05:00
0405075,03,2017,150569,0,53,2018-01-31 01:03:36.518589 -05:00
0405081,03,2017,88,0,1,2018-01-31 01:03:38.080079 -05:00
0405084,03,2017,2052,0,3,2018-01-31 01:03:38.715713 -05:00
0405084,99,2017,34,0,1,2018-01-31 01:03:38.216876 -05:00
0405086,03,2017,3965,0,2,2018-01-31 01:03:41.276868 -05:00
0405087,03,2017,4565,0,3,2018-01-31 01:03:39.305365 -05:00
0405094,03,2017,8711,0,5,2018-01-31 01:03:40.407576 -05:00
0405095,99,2017,19329,0,8,2018-01-31 01:03:40.562191 -05:00
0405095,03,2017,60285,0,27,2018-01-31 01:03:39.159524 -05:00
0405096,03,2017,11771,0,5,2018-01-31 01:03:39.044035 -05:00
0405096,99,2017,4077,0,2,2018-01-31 01:03:37.973605 -05:00
0405100,01,2017,1230,0,2,2018-01-31 01:03:39.818545 -05:00
0405100,02,2017,1173,0,2,2018-01-31 01:03:38.918731 -05:00
0405100,99,2017,640,0,1,2018-01-31 01:03:38.271590 -05:00
0405108,03,2017,681,0,1,2018-01-31 01:03:39.003441 -05:00
0405111,03,2017,1624,0,2,2018-01-31 01:03:38.054580 -05:00
0405116,99,2017,20,0,1,2018-01-31 01:03:38.798059 -05:00
0405116,03,2017,5116,0,4,2018-01-31 01:03:38.372018 -05:00
0405127,99,2017,3995,0,3,2018-01-31 01:03:38.634354 -05:00
0405127,03,2017,10401,0,8,2018-01-31 01:03:37.950157 -05:00
0405131,99,2017,4854,0,3,2018-01-31 01:03:39.843029 -05:00
0405131,03,2017,20152,0,9,2018-01-31 01:03:38.238255 -05:00
0405132,03,2017,8890,0,4,2018-01-31 01:03:40.751808 -05:00
0405132,99,2017,814,0,1,2018-01-31 01:03:38.426583 -05:00
0405139,03,2017,12542,0,6,2018-01-31 01:03:37.916272 -05:00
0405139,99,2017,2403,0,1,2018-01-31 01:03:37.528282 -05:00
0405140,03,2017,9548,0,4,2018-01-31 01:03:39.963604 -05:00
0405140,99,2017,3814,0,2,2018-01-31 01:03:38.828519 -05:00
0405142,03,2017,347,0,1,2018-01-31 01:03:39.391273 -05:00
0405153,99,2017,260,0,1,2018-01-31 01:03:39.533477 -05:00
0405153,03,2017,10723,0,5,2018-01-31 01:03:38.806342 -05:00
0405156,03,2017,14482,0,9,2018-01-31 01:03:41.088569 -05:00
0405156,99,2017,1619,0,2,2018-01-31 01:03:39.911367 -05:00
0405163,99,2017,20,0,1,2018-01-31 01:03:37.484587 -05:00
0405163,03,2017,3230,0,2,2018-01-31 01:03:36.477490 -05:00
0405164,03,2017,7452,0,4,2018-01-31 01:03:38.622950 -05:00
0405164,99,2017,1584,0,1,2018-01-31 01:03:36.851626 -05:00
0405165,03,2017,519,0,1,2018-01-31 01:03:39.275960 -05:00
0405169,03,2017,14806,0,7,2018-01-31 01:03:41.638960 -05:00
0405169,99,2017,2118,0,3,2018-01-31 01:03:37.104218 -05:00
0405172,03,2017,1681,0,2,2018-01-31 01:03:41.286964 -05:00
0405172,99,2017,1686,0,1,2018-01-31 01:03:38.733523 -05:00
0405178,99,2017,1600,0,1,2018-01-31 01:03:38.324370 -05:00
0405178,03,2017,2057,0,2,2018-01-31 01:03:36.076488 -05:00
0405200,99,2017,40,0,1,2018-01-31 01:03:37.765597 -05:00
0405200,03,2017,207,0,1,2018-01-31 01:03:36.597285 -05:00
0405210,03,2017,7258,0,3,2018-01-31 01:03:38.387936 -05:00
0405210,99,2017,6089,0,3,2018-01-31 01:03:38.167894 -05:00
0405216,03,2017,66824,0,28,2018-01-31 01:03:38.457822 -05:00
0405216,99,2017,9384,0,5,2018-01-31 01:03:38.055481 -05:00
0405218,99,2017,902,0,1,2018-01-31 01:03:40.648637 -05:00
0405218,03,2017,830,0,3,2018-01-31 01:03:40.380566 -05:00
0405229,03,2017,5138,0,3,2018-01-31 01:03:39.945616 -05:00
0405237,99,2017,1958,0,1,2018-01-31 01:03:41.150312 -05:00
0405237,03,2017,7043,0,3,2018-01-31 01:03:36.929535 -05:00
0405242,17,2017,7233,0,24,2018-01-31 01:03:40.004259 -05:00
0405242,99,2017,7309,0,9,2018-01-31 01:03:39.443659 -05:00
0405249,30,2017,15409,0,7,2018-01-31 01:03:40.139944 -05:00
0405249,06,2017,3161,0,4,2018-01-31 01:03:38.784974 -05:00
0405249,99,2017,507,0,2,2018-01-31 01:03:37.081221 -05:00
0405250,99,2017,365,0,1,2018-01-31 01:03:41.563909 -05:00
0405250,30,2017,3412,0,2,2018-01-31 01:03:41.209747 -05:00
0405250,03,2017,2488,0,2,2018-01-31 01:03:38.104845 -05:00
0405261,03,2017,9663,0,4,2018-01-31 01:03:38.500861 -05:00
0405261,99,2017,2879,0,2,2018-01-31 01:03:38.168729 -05:00
0405267,99,2017,1085,0,1,2018-01-31 01:03:40.338399 -05:00
0405267,03,2017,3012,0,2,2018-01-31 01:03:36.716042 -05:00
0405275,03,2017,397,0,5,2018-01-31 01:03:39.575645 -05:00
0405275,99,2017,80,0,1,2018-01-31 01:03:38.211877 -05:00
0405276,99,2017,6737,0,4,2018-01-31 01:03:40.402607 -05:00
0405276,30,2017,16377,0,8,2018-01-31 01:03:35.949720 -05:00
0405280,03,2017,2132,0,2,2018-01-31 01:03:39.635685 -05:00
0405280,99,2017,1200,0,1,2018-01-31 01:03:37.173252 -05:00
0405281,03,2017,4733,0,4,2018-01-31 01:03:37.036694 -05:00
0405282,03,2017,666,0,3,2018-01-31 01:03:39.952962 -05:00
0405282,99,2017,71,0,1,2018-01-31 01:03:37.141255 -05:00
0405283,03,2017,700,0,1,2018-01-31 01:03:39.812677 -05:00
0405283,99,2017,640,0,1,2018-01-31 01:03:36.405462 -05:00
0405289,03,2017,6952,0,3,2018-01-31 01:03:41.627607 -05:00
0405290,03,2017,23734,0,7,2018-01-31 01:03:37.922433 -05:00
0405303,03,2017,3484,0,2,2018-01-31 01:03:40.985326 -05:00
0405308,99,2017,1804,0,1,2018-01-31 01:03:39.711298 -05:00
0405308,03,2017,5933,0,4,2018-01-31 01:03:39.176370 -05:00
0405309,99,2017,6152,0,3,2018-01-31 01:03:39.506542 -05:00
0405309,03,2017,20285,0,9,2018-01-31 01:03:39.099246 -05:00
0405313,99,2017,4070,0,3,2018-01-31 01:03:40.501328 -05:00
0405313,03,2017,70870,0,32,2018-01-31 01:03:37.997031 -05:00
0405318,03,2017,2512,0,4,2018-01-31 01:03:38.238253 -05:00
0405319,99,2017,19067,0,17,2018-01-31 01:03:39.334885 -05:00
0405319,03,2017,212495,0,172,2018-01-31 01:03:39.327033 -05:00
0405319,30,2017,77103,0,61,2018-01-31 01:03:39.305361 -05:00
0405320,99,2017,10,0,1,2018-01-31 01:03:38.728354 -05:00
0405322,03,2017,7496,0,4,2018-01-31 01:03:36.928319 -05:00
0405329,03,2017,4800,0,3,2018-01-31 01:03:40.131815 -05:00
0405330,99,2017,5660,0,4,2018-01-31 01:03:41.012884 -05:00
0405330,03,2017,55111,0,23,2018-01-31 01:03:39.121498 -05:00
0405331,03,2017,3116,0,3,2018-01-31 01:03:40.294349 -05:00
0405336,99,2017,3276,0,2,2018-01-31 01:03:35.991181 -05:00
0405336,03,2017,9361,0,3,2018-01-31 01:03:38.750854 -05:00
0405338,03,2017,32323,0,15,2018-01-31 01:03:38.366155 -05:00
0405338,99,2017,4000,0,2,2018-01-31 01:03:38.111409 -05:00
0405347,01,2017,552,0,2,2018-01-31 01:03:41.506472 -05:00
0405351,03,2017,90,0,1,2018-01-31 01:03:37.283136 -05:00
0405351,99,2017,480,0,1,2018-01-31 01:03:38.615044 -05:00
0405353,99,2017,532,0,1,2018-01-31 01:03:41.356762 -05:00
0405353,03,2017,835,0,2,2018-01-31 01:03:39.952960 -05:00
0405354,03,2017,8309,0,7,2018-01-31 01:03:41.089545 -05:00
0405354,99,2017,2226,0,1,2018-01-31 01:03:37.685125 -05:00
0405355,99,2017,960,0,1,2018-01-31 01:03:38.762963 -05:00
0405355,03,2017,3136,0,3,2018-01-31 01:03:37.401935 -05:00
0405364,99,2017,910,0,1,2018-01-31 01:03:38.633204 -05:00
0405364,03,2017,4271,0,3,2018-01-31 01:03:38.112385 -05:00
0405365,03,2017,29176,0,11,2018-01-31 01:03:41.236620 -05:00
0405365,99,2017,2915,0,1,2018-01-31 01:03:40.945218 -05:00
0405368,03,2017,574,0,3,2018-01-31 01:03:35.958200 -05:00
0405371,03,2017,22200,0,11,2018-01-31 01:03:41.406552 -05:00
0405371,99,2017,1419,0,1,2018-01-31 01:03:36.344488 -05:00
0405372,03,2017,1195,0,1,2018-01-31 01:03:36.301651 -05:00
0405381,99,2017,35,0,1,2018-01-31 01:03:36.723774 -05:00
0405386,99,2017,97,0,1,2018-01-31 01:03:38.300836 -05:00
0405386,03,2017,3595,0,7,2018-01-31 01:03:38.092569 -05:00
0405388,99,2017,21,0,1,2018-01-31 01:03:38.205082 -05:00
0405388,03,2017,2712,0,5,2018-01-31 01:03:37.807955 -05:00
0405389,03,2017,1204,0,2,2018-01-31 01:03:37.957405 -05:00
0405392,99,2017,2510,0,1,2018-01-31 01:03:39.784400 -05:00
0405392,03,2017,64645,0,25,2018-01-31 01:03:36.828574 -05:00
0405395,03,2017,412,0,4,2018-01-31 01:03:39.545183 -05:00
0405398,99,2017,35,0,1,2018-01-31 01:03:36.821902 -05:00
0405403,99,2017,3400,0,2,2018-01-31 01:03:37.570236 -05:00
0405403,03,2017,8741,0,5,2018-01-31 01:03:37.153151 -05:00
0405405,03,2017,300,0,1,2018-01-31 01:03:38.111411 -05:00
0405407,99,2017,1206,0,1,2018-01-31 01:03:41.505936 -05:00
0405407,03,2017,31308,0,12,2018-01-31 01:03:38.566614 -05:00
0405410,03,2017,2506,0,2,2018-01-31 01:03:38.673058 -05:00
0405421,03,2017,2971,0,5,2018-01-31 01:03:36.586782 -05:00
0405432,99,2017,4614,0,2,2018-01-31 01:03:39.886970 -05:00
0405432,03,2017,60647,0,21,2018-01-31 01:03:39.385493 -05:00
0405440,03,2017,2816,0,1,2018-01-31 01:03:36.134952 -05:00
0405447,03,2017,2357,0,2,2018-01-31 01:03:40.375488 -05:00
0405451,03,2017,3078,0,3,2018-01-31 01:03:36.502140 -05:00
0405454,99,2017,240,0,1,2018-01-31 01:03:36.966747 -05:00
0405454,03,2017,4947,0,3,2018-01-31 01:03:36.084030 -05:00
0405459,99,2017,4261,0,1,2018-01-31 01:03:40.163036 -05:00
0405459,03,2017,19426,0,7,2018-01-31 01:03:39.181326 -05:00
0405472,03,2017,1715,0,6,2018-01-31 01:03:35.956378 -05:00
0405472,99,2017,100,0,1,2018-01-31 01:03:37.126067 -05:00
0405479,99,2017,418,0,1,2018-01-31 01:03:39.907256 -05:00
0405479,03,2017,2687,0,4,2018-01-31 01:03:36.730405 -05:00
0405481,99,2017,3912,0,2,2018-01-31 01:03:41.292230 -05:00
0405481,03,2017,32183,0,14,2018-01-31 01:03:39.225561 -05:00
0405492,03,2017,2164,0,3,2018-01-31 01:03:37.333076 -05:00
0405495,03,2017,11062,0,6,2018-01-31 01:03:40.905453 -05:00
0405498,99,2017,1916,0,2,2018-01-31 01:03:36.282436 -05:00
0405498,06,2017,14183,0,8,2018-01-31 01:03:40.520425 -05:00
0405502,03,2017,26516,0,15,2018-01-31 01:03:41.238647 -05:00
0405502,99,2017,6413,0,5,2018-01-31 01:03:38.734377 -05:00
0405503,03,2017,16443,0,9,2018-01-31 01:03:41.127759 -05:00
0405503,99,2017,2937,0,2,2018-01-31 01:03:36.163778 -05:00
0405504,99,2017,5314,0,4,2018-01-31 01:03:40.424002 -05:00
0405504,03,2017,13882,0,8,2018-01-31 01:03:38.012636 -05:00
0405509,03,2017,1568,0,3,2018-01-31 01:03:40.954193 -05:00
0405514,99,2017,2448,0,1,2018-01-31 01:03:40.729574 -05:00
0405514,03,2017,25397,0,9,2018-01-31 01:03:40.443230 -05:00
0405515,03,2017,413,0,2,2018-01-31 01:03:40.442143 -05:00
0405520,03,2017,6611,0,3,2018-01-31 01:03:36.920277 -05:00
0405523,99,2017,16,0,1,2018-01-31 01:03:38.296536 -05:00
0405523,03,2017,37,0,2,2018-01-31 01:03:37.181478 -05:00
0405525,03,2017,5326,0,2,2018-01-31 01:03:38.721651 -05:00
0405532,30,2017,10037,0,11,2018-01-31 01:03:41.369369 -05:00
0405532,99,2017,1513,0,2,2018-01-31 01:03:39.793444 -05:00
0405533,03,2017,138115,0,57,2018-01-31 01:03:39.675322 -05:00
0405533,99,2017,7079,0,6,2018-01-31 01:03:38.013161 -05:00
0405534,03,2017,602,0,1,2018-01-31 01:03:39.456386 -05:00
0405535,03,2017,1080,0,2,2018-01-31 01:03:37.213364 -05:00
0405536,99,2017,1884,0,1,2018-01-31 01:03:38.138124 -05:00
0405536,03,2017,14573,0,6,2018-01-31 01:03:40.661080 -05:00
0405540,03,2017,7509,0,6,2018-01-31 01:03:40.596379 -05:00
0405540,99,2017,1653,0,2,2018-01-31 01:03:40.116775 -05:00
0405547,99,2017,4607,0,2,2018-01-31 01:03:39.935154 -05:00
0405547,03,2017,7802,0,4,2018-01-31 01:03:38.512982 -05:00
0405551,03,2017,3377,0,2,2018-01-31 01:03:38.893773 -05:00
0405553,03,2017,1021,0,1,2018-01-31 01:03:39.687542 -05:00
0405554,03,2017,2799,0,3,2018-01-31 01:03:37.172687 -05:00
0405561,03,2017,7249,0,7,2018-01-31 01:03:40.322079 -05:00
0405564,99,2017,4152,0,2,2018-01-31 01:03:40.849647 -05:00
0405564,03,2017,50460,0,23,2018-01-31 01:03:38.008239 -05:00
0405570,03,2017,8536,0,3,2018-01-31 01:03:39.075771 -05:00
0405571,03,2017,4437,0,3,2018-01-31 01:03:39.356827 -05:00
0405574,03,2017,7210,0,3,2018-01-31 01:03:39.794518 -05:00
0405575,99,2017,10,0,1,2018-01-31 01:03:40.447712 -05:00
0405575,01,2017,1034,0,3,2018-01-31 01:03:39.327803 -05:00
0405576,03,2017,1857,0,3,2018-01-31 01:03:37.753134 -05:00
0405579,03,2017,1447,0,2,2018-01-31 01:03:36.409940 -05:00
0405583,99,2017,4,0,1,2018-01-31 01:03:35.931526 -05:00
0405583,03,2017,518,0,1,2018-01-31 01:03:37.690947 -05:00
0405592,03,2017,384,0,2,2018-01-31 01:03:36.446590 -05:00
0405595,99,2017,5456,0,3,2018-01-31 01:03:40.025910 -05:00
0405595,03,2017,24352,0,9,2018-01-31 01:03:38.651009 -05:00
0405596,03,2017,3224,0,2,2018-01-31 01:03:41.048053 -05:00
0405596,99,2017,120,0,1,2018-01-31 01:03:38.389568 -05:00
0405597,03,2017,408,0,1,2018-01-31 01:03:41.260608 -05:00
0405597,99,2017,25,0,1,2018-01-31 01:03:39.835239 -05:00
0405601,03,2017,2625,0,2,2018-01-31 01:03:35.922568 -05:00
0405601,99,2017,1614,0,2,2018-01-31 01:03:37.940912 -05:00
0405604,03,2017,90,0,1,2018-01-31 01:03:40.344127 -05:00
0405609,03,2017,8378,0,4,2018-01-31 01:03:36.379632 -05:00
0405619,03,2017,385,0,1,2018-01-31 01:03:40.943751 -05:00
0405629,99,2017,3001,0,2,2018-01-31 01:03:39.389747 -05:00
0405629,03,2017,9129,0,5,2018-01-31 01:03:37.236485 -05:00
0405630,99,2017,6,0,1,2018-01-31 01:03:38.174257 -05:00
0405630,03,2017,324,0,1,2018-01-31 01:03:37.991124 -05:00
0405632,03,2017,895,0,1,2018-01-31 01:03:41.237523 -05:00
0405633,03,2017,3986,0,3,2018-01-31 01:03:39.653925 -05:00
0405634,03,2017,64,0,1,2018-01-31 01:03:40.298336 -05:00
0405635,03,2017,82555,0,37,2018-01-31 01:03:38.673877 -05:00
0405635,99,2017,21948,0,12,2018-01-31 01:03:37.358859 -05:00
0405638,99,2017,2657,0,1,2018-01-31 01:03:39.334519 -05:00
0405638,03,2017,30639,0,10,2018-01-31 01:03:36.409360 -05:00
0405642,03,2017,10562,0,10,2018-01-31 01:03:40.553821 -05:00
0405647,03,2017,20,0,2,2018-01-31 01:03:36.724662 -05:00
0405648,99,2017,25,0,1,2018-01-31 01:03:41.399351 -05:00
0405648,03,2017,3426,0,2,2018-01-31 01:03:39.899962 -05:00
0405653,03,2017,17154,0,9,2018-01-31 01:03:39.403061 -05:00
0405653,99,2017,2282,0,2,2018-01-31 01:03:38.980267 -05:00
0405654,03,2017,12385,0,13,2018-01-31 01:03:36.439816 -05:00
0405654,99,2017,1015,0,1,2018-01-31 01:03:39.077339 -05:00
0405660,03,2017,259,0,1,2018-01-31 01:03:38.863897 -05:00
0405660,99,2017,95,0,1,2018-01-31 01:03:38.501692 -05:00
0405663,03,2017,24496,0,12,2018-01-31 01:03:41.424195 -05:00
0405663,99,2017,4030,0,2,2018-01-31 01:03:41.238641 -05:00
0405677,99,2017,7584,0,5,2018-01-31 01:03:39.822910 -05:00
0405677,03,2017,43328,0,23,2018-01-31 01:03:37.370343 -05:00
0405683,03,2017,10572,0,4,2018-01-31 01:03:38.229010 -05:00
0405683,99,2017,2872,0,2,2018-01-31 01:03:38.018087 -05:00
0405684,03,2017,800,0,2,2018-01-31 01:03:39.970087 -05:00
0405684,99,2017,10,0,1,2018-01-31 01:03:36.628882 -05:00
0405687,03,2017,1700,0,2,2018-01-31 01:03:39.870449 -05:00
0405687,99,2017,720,0,1,2018-01-31 01:03:36.750898 -05:00
0405690,03,2017,13698,0,9,2018-01-31 01:03:36.415177 -05:00
0405693,03,2017,745,0,7,2018-01-31 01:03:36.379634 -05:00
0405694,03,2017,2272,0,3,2018-01-31 01:03:39.899968 -05:00
0405701,99,2017,37307,0,22,2018-01-31 01:03:38.894502 -05:00
0405701,30,2017,238656,0,136,2018-01-31 01:03:37.382280 -05:00
0405701,03,2017,82589,0,37,2018-01-31 01:03:36.183748 -05:00
0405703,99,2017,25,0,1,2018-01-31 01:03:38.047715 -05:00
0405703,03,2017,1773,0,2,2018-01-31 01:03:36.509751 -05:00
0405707,03,2017,2302,0,3,2018-01-31 01:03:35.893888 -05:00
0405710,03,2017,7446,0,3,2018-01-31 01:03:39.992780 -05:00
0405710,99,2017,5028,0,2,2018-01-31 01:03:38.651089 -05:00
0405714,99,2017,721,0,2,2018-01-31 01:03:40.212647 -05:00
0405714,03,2017,9732,0,7,2018-01-31 01:03:37.165281 -05:00
0405715,03,2017,3875,0,3,2018-01-31 01:03:40.168715 -05:00
0405717,99,2017,2378,0,2,2018-01-31 01:03:40.620255 -05:00
0405717,03,2017,16642,0,9,2018-01-31 01:03:38.798318 -05:00
0405722,99,2017,140,0,1,2018-01-31 01:03:41.490840 -05:00
0405722,03,2017,2350,0,3,2018-01-31 01:03:38.627166 -05:00
0405724,03,2017,987,0,2,2018-01-31 01:03:38.893775 -05:00
0405731,03,2017,1130,0,1,2018-01-31 01:03:39.991887 -05:00
0405732,03,2017,11199,0,6,2018-01-31 01:03:37.627452 -05:00
0405734,03,2017,12750,0,9,2018-01-31 01:03:37.753136 -05:00
0405736,99,2017,4038,0,2,2018-01-31 01:03:40.973229 -05:00
0405736,03,2017,8569,0,4,2018-01-31 01:03:39.974446 -05:00
0405742,03,2017,1626,0,2,2018-01-31 01:03:39.603605 -05:00
0405745,03,2017,100,0,2,2018-01-31 01:03:37.846782 -05:00
0405750,03,2017,20079,0,10,2018-01-31 01:03:38.703769 -05:00
0405752,03,2017,2872,0,3,2018-01-31 01:03:39.231302 -05:00
0405753,03,2017,15244,0,8,2018-01-31 01:03:40.608525 -05:00
0405753,99,2017,1813,0,1,2018-01-31 01:03:39.692604 -05:00
0405761,99,2017,888,0,1,2018-01-31 01:03:41.138917 -05:00
0405761,03,2017,5856,0,12,2018-01-31 01:03:39.181328 -05:00
0405766,03,2017,3182,0,2,2018-01-31 01:03:40.408672 -05:00
0405771,03,2017,2050,0,3,2018-01-31 01:03:38.227462 -05:00
0405778,99,2017,2878,0,1,2018-01-31 01:03:40.054479 -05:00
0405778,03,2017,20177,0,11,2018-01-31 01:03:36.276345 -05:00
0405779,99,2017,11,0,1,2018-01-31 01:03:37.042211 -05:00
0405780,03,2017,1629,0,2,2018-01-31 01:03:38.817204 -05:00
0405781,01,2017,3100,0,2,2018-01-31 01:03:41.084395 -05:00
0405781,02,2017,432,0,2,2018-01-31 01:03:37.054499 -05:00
0405783,03,2017,31230,0,15,2018-01-31 01:03:39.368209 -05:00
0405783,99,2017,6000,0,3,2018-01-31 01:03:38.410915 -05:00
0405791,99,2017,2596,0,1,2018-01-31 01:03:37.116656 -05:00
0405791,03,2017,2797,0,3,2018-01-31 01:03:36.853265 -05:00
0405796,03,2017,11414,0,5,2018-01-31 01:03:38.574846 -05:00
0405797,99,2017,10,0,1,2018-01-31 01:03:39.853972 -05:00
0405798,99,2017,4169,0,3,2018-01-31 01:03:40.865713 -05:00
0405798,03,2017,5625,0,3,2018-01-31 01:03:37.740997 -05:00
0405799,99,2017,5687,0,3,2018-01-31 01:03:41.617493 -05:00
0405799,03,2017,21821,0,8,2018-01-31 01:03:36.900814 -05:00
0405802,03,2017,5594,0,5,2018-01-31 01:03:39.997047 -05:00
0405802,99,2017,2218,0,3,2018-01-31 01:03:39.527452 -05:00
0405805,03,2017,3513,0,2,2018-01-31 01:03:37.105128 -05:00
0405815,03,2017,1016,0,2,2018-01-31 01:03:39.350320 -05:00
0405823,03,2017,7731,0,4,2018-01-31 01:03:38.657049 -05:00
0405823,99,2017,35,0,1,2018-01-31 01:03:37.814038 -05:00
0405825,99,2017,6981,0,4,2018-01-31 01:03:39.131785 -05:00
0405825,03,2017,32446,0,12,2018-01-31 01:03:37.627450 -05:00
0405831,03,2017,1018,0,2,2018-01-31 01:03:41.495237 -05:00
0405833,99,2017,867,0,1,2018-01-31 01:03:39.082410 -05:00
0405833,03,2017,3398,0,3,2018-01-31 01:03:38.723149 -05:00
0405834,99,2017,458,0,1,2018-01-31 01:03:37.776801 -05:00
0405834,03,2017,4064,0,2,2018-01-31 01:03:37.604451 -05:00
0405835,03,2017,2434,0,1,2018-01-31 01:03:36.241758 -05:00
0405838,99,2017,20,0,1,2018-01-31 01:03:39.262919 -05:00
0405838,03,2017,328,0,2,2018-01-31 01:03:38.554318 -05:00
0405846,03,2017,2633,0,2,2018-01-31 01:03:41.588347 -05:00
0405847,03,2017,28633,0,15,2018-01-31 01:03:40.104171 -05:00
0405850,03,2017,26700,0,15,2018-01-31 01:03:39.766957 -05:00
0405852,99,2017,457,0,1,2018-01-31 01:03:40.961417 -05:00
0405852,03,2017,4060,0,2,2018-01-31 01:03:37.392852 -05:00
0405853,03,2017,20599,0,7,2018-01-31 01:03:38.575638 -05:00
0405855,03,2017,268,0,2,2018-01-31 01:03:38.697728 -05:00
0405857,99,2017,458,0,1,2018-01-31 01:03:38.833570 -05:00
0405857,03,2017,4062,0,2,2018-01-31 01:03:37.040908 -05:00
0405858,03,2017,1548,0,1,2018-01-31 01:03:41.478873 -05:00
0405860,03,2017,1016,0,2,2018-01-31 01:03:40.470142 -05:00
0405863,30,2017,3378,0,3,2018-01-31 01:03:40.407201 -05:00
0405863,03,2017,977,0,3,2018-01-31 01:03:38.322646 -05:00
0405863,99,2017,329,0,1,2018-01-31 01:03:37.652402 -05:00
0405868,03,2017,250,0,2,2018-01-31 01:03:37.144874 -05:00
0405871,03,2017,53,0,1,2018-01-31 01:03:38.658347 -05:00
0405877,03,2017,705,0,7,2018-01-31 01:03:36.484962 -05:00
0405878,03,2017,1779,0,3,2018-01-31 01:03:38.434024 -05:00
0405879,30,2017,35565,0,14,2018-01-31 01:03:40.322076 -05:00
0405879,99,2017,8729,0,4,2018-01-31 01:03:39.327805 -05:00
0405884,03,2017,360,0,1,2018-01-31 01:03:38.334812 -05:00
0405885,03,2017,4248,0,2,2018-01-31 01:03:41.070722 -05:00
0405887,03,2017,77983,0,38,2018-01-31 01:03:41.007054 -05:00
0405888,03,2017,970,0,3,2018-01-31 01:03:39.328600 -05:00
0405891,03,2017,27,0,1,2018-01-31 01:03:41.570468 -05:00
0405892,03,2017,820,0,4,2018-01-31 01:03:36.014558 -05:00
0405893,03,2017,3034,0,4,2018-01-31 01:03:41.387064 -05:00
0405895,03,2017,4077,0,4,2018-01-31 01:03:38.285259 -05:00
0405896,03,2017,3520,0,2,2018-01-31 01:03:36.176165 -05:00
0405899,03,2017,2057,0,2,2018-01-31 01:03:36.495273 -05:00
0405899,99,2017,20,0,1,2018-01-31 01:03:40.579970 -05:00
0405900,01,2017,2322,0,2,2018-01-31 01:03:37.320673 -05:00
0405901,03,2017,5396,0,3,2018-01-31 01:03:40.655082 -05:00
0405903,99,2017,1280,0,1,2018-01-31 01:03:36.232089 -05:00
0405903,03,2017,3840,0,3,2018-01-31 01:03:38.383467 -05:00
0405907,03,2017,4674,0,2,2018-01-31 01:03:38.002220 -05:00
0405907,99,2017,2524,0,2,2018-01-31 01:03:41.047080 -05:00
0405908,03,2017,46539,0,22,2018-01-31 01:03:41.664588 -05:00
0405910,03,2017,3499,0,2,2018-01-31 01:03:38.614936 -05:00
0405911,03,2017,476,0,1,2018-01-31 01:03:37.549522 -05:00
0405913,03,2017,3016,0,2,2018-01-31 01:03:36.004927 -05:00
0405914,03,2017,6239,0,6,2018-01-31 01:03:38.249639 -05:00
0405914,99,2017,2627,0,3,2018-01-31 01:03:41.411667 -05:00
0405916,03,2017,2319,0,3,2018-01-31 01:03:37.265304 -05:00
0405917,03,2017,1733,0,2,2018-01-31 01:03:38.936437 -05:00
0405918,03,2017,9514,0,7,2018-01-31 01:03:37.333074 -05:00
